Date,Open,High,Low,Close,Adj Close,Volume
2012-11-09,2565.000000,2574.250000,2497.000000,2503.250000,2434.372070,11057
2012-11-11,null,null,null,null,null,null
2012-11-12,2480.000000,2600.000000,2405.000000,2576.100098,2505.217773,33914
2012-11-15,2576.100098,3049.850098,2480.000000,2507.149902,2438.164551,25640
2012-11-16,2500.000000,2548.949951,2371.149902,2404.850098,2338.679443,16057
2012-11-19,2444.000000,2444.000000,2320.000000,2336.500000,2272.210205,11784
2012-11-20,2409.949951,2449.000000,2335.449951,2355.199951,2290.395752,142221
2012-11-21,2383.949951,2390.000000,2340.000000,2372.800049,2307.511230,6511
2012-11-22,2345.050049,2399.000000,2345.050049,2372.050049,2306.781982,10240
2012-11-23,2375.000000,2477.000000,2365.000000,2427.000000,2360.220215,18235
2012-11-26,2449.949951,2600.000000,2449.949951,2582.600098,2511.538818,48100
2012-11-27,2598.000000,2659.000000,2551.550049,2612.600098,2540.713135,28119
2012-11-29,2612.600098,2775.000000,2465.750000,2704.800049,2630.376709,82502
2012-11-30,2704.750000,2760.000000,2650.000000,2738.250000,2662.906250,83594
2012-12-03,2738.000000,2828.000000,2735.000000,2808.600098,2731.320068,20448
2012-12-04,2818.000000,2875.000000,2800.000000,2861.850098,2783.105225,112546
2012-12-05,2860.000000,2860.000000,2751.000000,2768.449951,2692.274902,17802
2012-12-06,2796.000000,2796.000000,2735.000000,2777.449951,2701.027344,54453
2012-12-07,2769.500000,2834.000000,2670.550049,2690.149902,2616.129395,9762
2012-12-10,2749.000000,2795.000000,2636.300049,2670.050049,2596.582520,10677
2012-12-11,2675.050049,2717.850098,2651.750000,2682.800049,2608.981689,4711
2012-12-12,2720.000000,2749.000000,2685.000000,2707.000000,2632.515869,10318
2012-12-13,2712.149902,2745.000000,2652.850098,2695.649902,2621.478027,11435
2012-12-14,2681.000000,2731.800049,2670.000000,2706.699951,2632.223877,8543
2012-12-17,2787.850098,2787.850098,2700.050049,2708.550049,2634.023438,4015
2012-12-18,2710.199951,2734.000000,2670.000000,2694.699951,2620.554199,2808
2012-12-19,2700.000000,2734.449951,2691.100098,2716.949951,2642.192383,4947
2012-12-20,2727.000000,2744.100098,2710.000000,2723.399902,2648.464844,5208
2012-12-21,2711.550049,2735.000000,2670.050049,2687.699951,2613.746826,5085
2012-12-24,2687.699951,2700.050049,2651.550049,2683.399902,2609.564941,4610
2012-12-26,2683.399902,2962.949951,2671.000000,2814.149902,2736.717285,31160
2012-12-27,2823.699951,2920.000000,2735.000000,2752.850098,2677.104004,31325
2012-12-28,2778.949951,2824.699951,2750.000000,2802.550049,2725.436768,9434
2012-12-31,2820.000000,2930.000000,2780.000000,2906.600098,2826.623535,25113
2013-01-01,2906.600098,2950.000000,2860.100098,2923.050049,2842.621338,12251
2013-01-02,2920.000000,2920.000000,2841.199951,2855.350098,2776.783691,13047
2013-01-03,2898.699951,2910.000000,2850.000000,2860.250000,2781.549316,4819
2013-01-04,2993.949951,2993.949951,2802.000000,2822.699951,2745.032227,8686
2013-01-07,2899.750000,2899.750000,2820.050049,2843.449951,2765.211182,9687
2013-01-08,2778.000000,2874.949951,2778.000000,2794.750000,2717.851563,5814
2013-01-09,2814.000000,2835.000000,2747.000000,2767.300049,2691.156738,7239
2013-01-10,2819.949951,2855.000000,2753.050049,2806.100098,2728.889160,13802
2013-01-11,2790.199951,2848.000000,2782.550049,2810.800049,2733.459717,10583
2013-01-14,2869.699951,2894.000000,2741.000000,2764.500000,2688.433838,5855
2013-01-15,2789.199951,2819.949951,2765.500000,2774.350098,2698.012451,9575
2013-01-16,2798.500000,2798.800049,2765.000000,2774.199951,2697.866699,7726
2013-01-17,2794.899902,2794.949951,2710.000000,2730.649902,2655.514893,10045
2013-01-18,2735.600098,2786.949951,2681.149902,2712.250000,2637.621582,5673
2013-01-21,2762.000000,2762.000000,2685.000000,2693.050049,2618.949707,3662
2013-01-22,2695.050049,2705.000000,2675.000000,2697.250000,2623.033936,13530
2013-01-23,2685.050049,2713.850098,2650.000000,2671.250000,2597.749268,44685
2013-01-24,2693.850098,2775.000000,2630.149902,2699.550049,2625.270752,14660
2013-01-25,2717.949951,2717.949951,2638.149902,2653.850098,2580.828369,11312
2013-01-28,2699.850098,2699.850098,2625.000000,2640.100098,2567.456543,12138
2013-01-29,2668.649902,2740.000000,2610.000000,2730.949951,2655.806396,23591
2013-01-30,2731.000000,2789.000000,2686.000000,2762.600098,2686.585938,25251
2013-01-31,2775.000000,2845.000000,2755.000000,2820.350098,2742.746826,14240
2013-02-01,2857.949951,2865.000000,2783.800049,2841.199951,2763.023438,13324
2013-02-04,2783.899902,2907.949951,2751.149902,2878.850098,2799.637207,15482
2013-02-05,2878.850098,2910.000000,2865.050049,2876.699951,2797.546143,34877
2013-02-06,2897.899902,2897.899902,2755.000000,2773.699951,2697.380371,7442
2013-02-07,2820.050049,2840.000000,2768.000000,2786.050049,2709.390625,7596
2013-02-08,2780.000000,2810.000000,2715.000000,2740.149902,2664.753174,13122
2013-02-11,2751.100098,2789.000000,2680.000000,2741.250000,2665.823486,2195
2013-02-12,2769.000000,2769.000000,2631.000000,2671.350098,2597.846924,23111
2013-02-13,2751.000000,2751.000000,2590.000000,2624.699951,2552.480225,24352
2013-02-14,2624.699951,2719.100098,2624.600098,2687.000000,2613.065918,98341
2013-02-15,2693.899902,2695.000000,2652.300049,2659.300049,2586.128418,2143
2013-02-18,2659.350098,2696.149902,2651.399902,2689.550049,2615.545898,114002
2013-02-19,2699.800049,2891.000000,2698.199951,2839.649902,2761.515869,70301
2013-02-20,2830.149902,2864.000000,2781.050049,2813.899902,2736.474121,21152
2013-02-21,2761.050049,2814.600098,2761.050049,2791.600098,2714.788086,6994
2013-02-22,2849.750000,2849.899902,2780.000000,2795.899902,2718.969727,9375
2013-02-25,2801.449951,2815.000000,2750.100098,2782.050049,2705.500732,30243
2013-02-26,2869.800049,2869.800049,2750.000000,2769.449951,2693.247314,17765
2013-02-27,2755.000000,2784.550049,2752.000000,2776.949951,2700.541016,9101
2013-02-28,2780.000000,2818.600098,2740.000000,2770.649902,2694.414307,27945
2013-03-01,2829.000000,2840.000000,2743.000000,2772.800049,2696.505127,11599
2013-03-04,2772.000000,2828.000000,2762.050049,2780.800049,2704.284912,6488
2013-03-05,2849.000000,2849.000000,2785.800049,2799.250000,2722.227295,14381
2013-03-06,2837.000000,2837.000000,2772.350098,2784.199951,2707.591553,3421
2013-03-07,2815.000000,2819.000000,2773.000000,2786.750000,2710.071533,5604
2013-03-08,2804.100098,2804.100098,2772.899902,2793.949951,2717.073242,3719
2013-03-11,2843.000000,2843.000000,2750.000000,2763.699951,2687.655518,8662
2013-03-12,2784.649902,2795.000000,2753.050049,2765.149902,2689.065674,4151
2013-03-13,2765.000000,2799.699951,2740.000000,2772.250000,2715.612061,4452
2013-03-14,2772.250000,2779.000000,2750.050049,2765.550049,2709.049316,1349
2013-03-15,2769.000000,2799.000000,2760.000000,2790.449951,2733.440430,18819
2013-03-18,2789.399902,2805.000000,2750.000000,2774.750000,2718.061279,4853
2013-03-19,2775.000000,2785.800049,2672.000000,2766.649902,2710.126465,37519
2013-03-20,2778.750000,2800.000000,2722.500000,2750.100098,2693.914551,33670
2013-03-21,2799.800049,2799.800049,2701.000000,2772.699951,2716.052979,21639
2013-03-22,2767.899902,2767.949951,2630.500000,2678.850098,2624.120361,17400
2013-03-25,2680.000000,2724.050049,2572.550049,2606.750000,2553.493408,5101
2013-03-26,2699.899902,2699.899902,2511.550049,2563.050049,2510.686279,3170
2013-03-28,2563.050049,2573.000000,2520.000000,2562.199951,2509.853516,59786
2013-04-01,2562.199951,2599.000000,2546.699951,2551.850098,2499.715088,25636
2013-04-02,2530.000000,2788.000000,2501.000000,2702.500000,2647.286865,13534
2013-04-03,2702.000000,2725.000000,2670.250000,2697.000000,2641.899414,4522
2013-04-04,2700.000000,2700.000000,2645.000000,2657.750000,2603.451416,5340
2013-04-05,2631.000000,2712.000000,2630.899902,2664.300049,2609.867676,6907
2013-04-08,2708.949951,2708.949951,2680.399902,2702.500000,2647.286865,4932
2013-04-09,2630.000000,2739.000000,2630.000000,2728.800049,2673.049805,87920
2013-04-10,2799.800049,2800.000000,2690.000000,2784.800049,2727.905762,10739
2013-04-11,2798.000000,2825.000000,2758.949951,2808.100098,2750.729736,57276
2013-04-12,2795.000000,2820.000000,2751.000000,2756.250000,2699.939209,106283
2013-04-15,2759.949951,2780.000000,2707.000000,2734.000000,2678.143555,6516
2013-04-16,2707.100098,2734.000000,2611.149902,2721.050049,2665.458008,8070
2013-04-17,2766.949951,2767.750000,2700.000000,2710.750000,2655.368408,2966
2013-04-18,2631.000000,2730.000000,2631.000000,2686.949951,2632.054932,5578
2013-04-22,2686.949951,2885.000000,2662.350098,2873.050049,2814.352783,85945
2013-04-23,2851.000000,2851.000000,2813.050049,2824.199951,2766.500732,2998
2013-04-25,2824.199951,2920.649902,2816.649902,2913.449951,2853.927490,14085
2013-04-26,2883.699951,2900.000000,2873.000000,2894.100098,2834.972900,5343
2013-04-29,2881.149902,2950.000000,2872.449951,2924.050049,2864.311035,7262
2013-04-30,2955.000000,2976.000000,2867.100098,2958.399902,2897.959229,25988
2013-05-02,2958.399902,3075.000000,2939.600098,3061.949951,2999.393311,30226
2013-05-03,3050.000000,3150.000000,3011.050049,3132.550049,3068.551270,13810
2013-05-06,3120.000000,3180.000000,3107.050049,3176.600098,3111.701416,35166
2013-05-07,3135.000000,3193.899902,3120.300049,3139.699951,3075.554932,26455
2013-05-08,3187.000000,3187.000000,3078.850098,3135.199951,3071.147217,12481
2013-05-09,3127.800049,3127.800049,3030.000000,3078.500000,3015.605225,14846
2013-05-10,3089.500000,3089.500000,3033.000000,3064.899902,3002.283203,29045
2013-05-13,3065.649902,3079.949951,3035.000000,3067.050049,3004.389160,7121
2013-05-14,3090.000000,3300.000000,3079.000000,3279.449951,3212.449951,121007
2013-05-15,3334.000000,3486.000000,3271.000000,3400.750000,3331.271729,75859
2013-05-16,3399.000000,3480.000000,3339.000000,3452.100098,3381.572266,36586
2013-05-17,3461.000000,3464.949951,3413.300049,3449.250000,3378.780762,9265
2013-05-20,3441.000000,3555.000000,3406.250000,3495.699951,3424.281982,64266
2013-05-21,3494.000000,3573.000000,3450.550049,3496.899902,3425.457031,19985
2013-05-22,3490.000000,3525.000000,3475.000000,3510.350098,3438.632568,12089
2013-05-23,3452.000000,3505.000000,3431.300049,3453.649902,3383.090820,25006
2013-05-24,3468.000000,3599.000000,3435.850098,3582.449951,3509.259521,14467
2013-05-27,3570.199951,3698.000000,3570.199951,3656.149902,3581.453613,100626
2013-05-28,3655.000000,3829.000000,3623.350098,3781.500000,3704.242920,16828
2013-05-29,3775.149902,3883.300049,3748.050049,3786.600098,3709.238770,28880
2013-05-30,3800.000000,3826.000000,3740.000000,3779.500000,3702.283691,8004
2013-05-31,3781.000000,3789.949951,3648.000000,3701.600098,3625.975342,8922
2013-06-03,3749.850098,3765.600098,3640.000000,3690.350098,3614.955566,9285
2013-06-04,3688.850098,3748.000000,3552.199951,3594.199951,3520.769775,12887
2013-06-05,3600.399902,3600.399902,3465.000000,3540.699951,3468.362549,17707
2013-06-06,3574.949951,3617.000000,3432.199951,3456.550049,3385.931641,10113
2013-06-07,3479.600098,3584.000000,3401.000000,3550.350098,3477.815430,61229
2013-06-10,3570.000000,3635.000000,3550.199951,3597.949951,3524.442627,41880
2013-06-11,3570.000000,3614.000000,3509.000000,3527.649902,3455.579102,17788
2013-06-12,3486.250000,3555.000000,3441.250000,3495.800049,3424.380127,30938
2013-06-13,3500.000000,3550.000000,3412.199951,3482.850098,3411.694580,4104
2013-06-14,3481.000000,3565.000000,3455.050049,3514.350098,3442.551025,23865
2013-06-17,3501.000000,3590.000000,3467.000000,3555.000000,3482.370361,14544
2013-06-18,3516.000000,3688.000000,3516.000000,3618.699951,3544.768799,35089
2013-06-19,3657.000000,3699.000000,3600.699951,3668.449951,3593.502686,26834
2013-06-20,3657.949951,3675.000000,3623.000000,3660.600098,3585.812988,13088
2013-06-21,3663.600098,3676.500000,3544.000000,3561.649902,3488.884277,5214
2013-06-24,3548.899902,3548.899902,3375.000000,3399.649902,3330.194092,10173
2013-06-25,3488.699951,3488.699951,3310.000000,3351.050049,3282.587158,50479
2013-06-26,3351.000000,3448.750000,3310.000000,3367.949951,3299.141602,20438
2013-06-27,3333.100098,3375.000000,3212.000000,3306.750000,3239.192383,44085
2013-06-28,3395.000000,3475.000000,3220.649902,3276.899902,3209.952148,70112
2013-07-01,3362.000000,3509.899902,3301.000000,3464.649902,3393.865967,23241
2013-07-02,3497.949951,3549.000000,3421.000000,3534.800049,3462.583008,9717
2013-07-03,3555.000000,3610.300049,3463.000000,3591.550049,3518.173584,4545
2013-07-04,3625.000000,3625.000000,3551.100098,3561.100098,3488.345703,7937
2013-07-05,3561.100098,3639.600098,3561.100098,3614.600098,3540.752930,3935
2013-07-08,3605.199951,3725.000000,3598.399902,3658.399902,3583.657959,55107
2013-07-09,3629.000000,3720.000000,3610.000000,3699.399902,3623.820313,83547
2013-07-10,3725.000000,3750.000000,3703.000000,3735.500000,3659.182861,18473
2013-07-11,3765.000000,3783.050049,3735.000000,3767.000000,3690.039307,44021
2013-07-12,3789.000000,3799.000000,3755.000000,3783.449951,3706.153076,6387
2013-07-15,3780.000000,3833.000000,3705.300049,3807.500000,3729.711670,17950
2013-07-16,3810.000000,3810.000000,3721.050049,3776.149902,3699.001953,16149
2013-07-17,3888.000000,3945.000000,3775.050049,3861.399902,3782.510254,101274
2013-07-18,3900.000000,3980.000000,3850.000000,3877.399902,3798.183594,33071
2013-07-19,3914.800049,3943.699951,3830.000000,3839.649902,3761.204834,56623
2013-07-22,3781.000000,3854.000000,3775.000000,3806.000000,3728.242432,2704
2013-07-23,3799.050049,3864.399902,3690.000000,3726.100098,3649.975098,7238
2013-07-24,3732.000000,3794.000000,3704.199951,3731.250000,3655.019531,21787
2013-07-25,3780.000000,3780.000000,3601.050049,3649.149902,3574.596680,24351
2013-07-26,3672.399902,3748.949951,3645.000000,3701.699951,3626.073242,6142
2013-07-29,3725.000000,3725.000000,3576.600098,3648.550049,3574.009033,9391
2013-07-30,3620.050049,3633.350098,3452.000000,3491.449951,3420.118652,13321
2013-07-31,3451.000000,3590.000000,3420.350098,3489.250000,3417.963623,22159
2013-08-01,3495.000000,3577.000000,3450.149902,3471.949951,3401.017090,21398
2013-08-02,3450.000000,3535.000000,3427.000000,3497.199951,3425.751465,30144
2013-08-05,3497.000000,3530.000000,3440.100098,3460.300049,3389.605225,46111
2013-08-06,3426.000000,3500.000000,3230.000000,3303.899902,3236.400391,159913
2013-08-07,3251.000000,3325.000000,3175.000000,3201.699951,3136.288330,19902
2013-08-08,3286.199951,3499.000000,3252.250000,3319.000000,3251.192139,74379
2013-08-12,3319.000000,3488.000000,3152.199951,3280.399902,3213.380371,18540
2013-08-13,3290.000000,3355.500000,3213.050049,3269.800049,3202.997314,14912
2013-08-14,3276.000000,3325.000000,3275.000000,3299.899902,3232.481934,37257
2013-08-16,3299.899902,3320.000000,3131.199951,3167.699951,3102.982910,20131
2013-08-19,3167.149902,3167.149902,3077.000000,3099.699951,3036.372070,42852
2013-08-20,3040.050049,3114.750000,3000.000000,3089.550049,3026.429688,41710
2013-08-21,3065.000000,3200.000000,2980.000000,3050.949951,2988.618408,65995
2013-08-22,3006.000000,3116.000000,2965.000000,3088.649902,3025.547607,6049
2013-08-23,3099.000000,3273.899902,3075.800049,3199.600098,3134.231445,10789
2013-08-26,3251.199951,3379.000000,3251.199951,3326.899902,3258.930176,6358
2013-08-27,3345.000000,3345.000000,3270.000000,3278.199951,3211.225342,5812
2013-08-28,3279.949951,3279.949951,3150.000000,3164.350098,3099.701416,13899
2013-08-29,3180.000000,3245.899902,3092.300049,3152.699951,3088.289307,21507
2013-08-30,3170.050049,3222.449951,3105.600098,3189.800049,3124.631592,11985
2013-09-02,3195.000000,3244.949951,3122.149902,3199.600098,3134.231445,21345
2013-09-03,3250.000000,3250.000000,3151.050049,3181.050049,3116.060303,14943
2013-09-04,3171.000000,3216.000000,3160.000000,3168.699951,3103.962646,19439
2013-09-05,3270.000000,3270.000000,3170.000000,3186.449951,3121.350098,15971
2013-09-06,3171.199951,3242.699951,3171.199951,3192.149902,3126.933594,32132
2013-09-10,3192.149902,3340.000000,3171.000000,3323.850098,3255.942627,9560
2013-09-11,3283.800049,3470.000000,3283.800049,3451.850098,3381.328125,23031
2013-09-12,3451.850098,3648.649902,3413.300049,3600.600098,3527.038574,52390
2013-09-13,3607.000000,3636.600098,3560.000000,3613.449951,3539.626221,4586
2013-09-16,3635.699951,3685.699951,3610.949951,3666.649902,3591.739258,7891
2013-09-17,3684.899902,3684.899902,3552.949951,3571.750000,3498.778076,14111
2013-09-18,3599.899902,3644.000000,3552.250000,3582.649902,3509.455322,82590
2013-09-19,3609.899902,3619.800049,3530.000000,3542.899902,3470.517578,5116
2013-09-20,3570.399902,3593.550049,3281.399902,3474.500000,3403.514893,35552
2013-09-23,3405.000000,3469.899902,3342.000000,3388.649902,3319.419189,117437
2013-09-24,3392.149902,3638.000000,3392.100098,3595.100098,3521.651123,25144
2013-09-25,3588.800049,3635.000000,3479.000000,3512.500000,3440.738525,10041
2013-09-26,3495.899902,3514.000000,3450.000000,3476.000000,3404.984375,5357
2013-09-27,3509.000000,3584.000000,3466.050049,3554.350098,3481.733887,7946
2013-09-30,3608.000000,3635.000000,3500.100098,3560.350098,3487.611084,9757
2013-10-01,3550.000000,3684.300049,3512.000000,3666.199951,3591.298584,13733
2013-10-03,3666.199951,3671.949951,3566.649902,3606.250000,3532.573486,13483
2013-10-04,3650.000000,3700.000000,3600.250000,3687.000000,3611.673584,19288
2013-10-07,3698.000000,3798.000000,3642.000000,3780.449951,3703.214111,7494
2013-10-08,3782.100098,3816.000000,3731.000000,3795.500000,3717.956787,12184
2013-10-09,3779.000000,3950.000000,3769.899902,3898.100098,3818.460693,24764
2013-10-10,3900.000000,3970.000000,3900.000000,3938.600098,3858.133545,11499
2013-10-11,3901.000000,3983.600098,3901.000000,3952.449951,3871.700439,20527
2013-10-14,3948.800049,3950.000000,3924.800049,3933.000000,3852.647461,2293
2013-10-15,3950.000000,3950.000000,3890.000000,3895.600098,3816.011963,41145
2013-10-17,3895.600098,3922.399902,3804.050049,3875.899902,3796.714355,6316
2013-10-18,3841.000000,3890.000000,3841.000000,3876.800049,3797.595703,4778
2013-10-21,3840.000000,3875.800049,3840.000000,3844.600098,3766.053955,10619
2013-10-22,3804.949951,3974.000000,3804.750000,3957.899902,3877.038818,14610
2013-10-23,3911.149902,3999.000000,3862.350098,3991.100098,3909.560791,15942
2013-10-24,3980.000000,4037.000000,3940.000000,3971.750000,3890.606445,5495
2013-10-25,3932.149902,3975.000000,3911.250000,3932.449951,3852.108887,1781
2013-10-28,3940.000000,3940.000000,3850.000000,3881.649902,3802.346680,1904
2013-10-29,3844.050049,3960.000000,3844.050049,3902.050049,3822.330322,2555
2013-10-30,3905.000000,3948.949951,3876.000000,3892.800049,3813.269043,1746
2013-10-31,3940.000000,3964.000000,3909.000000,3957.850098,3876.989990,10715
2013-11-01,3959.850098,3999.000000,3935.000000,3982.800049,3901.430176,14014
2013-11-05,3982.800049,3999.000000,3930.000000,3986.899902,3905.446533,10348
2013-11-06,3960.000000,4000.000000,3960.000000,3984.399902,3902.997559,4795
2013-11-07,4000.000000,4079.449951,3996.000000,4019.550049,3937.429688,25574
2013-11-08,4121.000000,4250.000000,4059.000000,4135.950195,4051.451660,38556
2013-11-11,4240.000000,4240.000000,4165.299805,4186.000000,4100.479004,9137
2013-11-12,4230.000000,4240.000000,4185.000000,4206.350098,4120.413574,12912
2013-11-13,4194.950195,4215.000000,4150.000000,4202.950195,4117.082520,5045
2013-11-14,4213.899902,4215.000000,4187.049805,4201.799805,4115.956055,7471
2013-11-18,4201.799805,4230.000000,4201.799805,4211.000000,4124.968262,4445
2013-11-19,4229.850098,4230.000000,4200.000000,4219.200195,4133.000977,6110
2013-11-20,4217.000000,4290.000000,4200.000000,4232.000000,4145.538574,6983
2013-11-21,4230.000000,4282.000000,4190.000000,4205.799805,4119.874512,43477
2013-11-22,4220.000000,4230.000000,4195.000000,4202.000000,4116.151855,14920
2013-11-25,4208.049805,4265.000000,4190.000000,4202.649902,4116.788574,29097
2013-11-26,4220.000000,4350.000000,4220.000000,4325.100098,4236.736816,27707
2013-11-27,4330.000000,4500.000000,4330.000000,4490.549805,4398.806641,21127
2013-11-28,4490.000000,4830.000000,4449.850098,4644.750000,4549.856445,95178
2013-11-29,4684.899902,4745.000000,4655.500000,4687.299805,4591.536621,25392
2013-12-02,4713.000000,5109.000000,4713.000000,4998.649902,4896.526367,96501
2013-12-03,5040.000000,5340.000000,5029.899902,5137.750000,5032.784180,95318
2013-12-04,5233.600098,5233.600098,4900.000000,4926.649902,4825.997559,33765
2013-12-05,4932.000000,4974.799805,4721.000000,4755.549805,4658.393066,41225
2013-12-06,4774.899902,4897.000000,4692.350098,4828.750000,4730.097656,35863
2013-12-09,4900.000000,4955.000000,4660.000000,4681.450195,4585.807129,16448
2013-12-10,4750.000000,4779.700195,4682.350098,4700.299805,4604.270508,77173
2013-12-11,4742.250000,4910.000000,4701.149902,4855.350098,4756.153809,33541
2013-12-12,4822.000000,4998.000000,4822.000000,4948.149902,4847.058594,27428
2013-12-13,4925.299805,5054.000000,4891.000000,4915.250000,4814.830078,33419
2013-12-16,4903.149902,4980.000000,4815.000000,4853.350098,4754.194824,10656
2013-12-17,4851.000000,4899.700195,4701.000000,4777.200195,4679.601074,21670
2013-12-18,4735.000000,4990.000000,4735.000000,4959.750000,4858.420898,29129
2013-12-19,4930.100098,5028.000000,4854.200195,4910.149902,4809.834473,17404
2013-12-20,4929.000000,5099.000000,4929.000000,5073.500000,4969.846680,20843
2013-12-23,5110.500000,5199.000000,4920.000000,4966.000000,4864.543457,20380
2013-12-24,4970.000000,5048.000000,4950.000000,4975.500000,4873.849121,6340
2013-12-26,4975.500000,5050.000000,4951.000000,4976.799805,4875.122559,4814
2013-12-27,5028.000000,5028.000000,4974.750000,4992.600098,4890.600098,4220
2013-12-30,5000.000000,5038.950195,4970.000000,4974.799805,4873.163086,5432
2013-12-31,4998.000000,5015.000000,4970.000000,4975.850098,4874.192383,3969
2014-01-01,5004.600098,5020.000000,4975.000000,5001.950195,4899.758789,2444
2014-01-02,4983.049805,5085.000000,4970.000000,4982.850098,4881.048828,11189
2014-01-03,4953.149902,5020.000000,4950.000000,4968.950195,4867.433105,3952
2014-01-06,5019.000000,5045.000000,4900.000000,4985.950195,4884.085938,4266
2014-01-07,5008.000000,5066.000000,4973.250000,4993.100098,4891.089844,7334
2014-01-08,4943.000000,5167.649902,4943.000000,5074.899902,4971.218262,12424
2014-01-09,5120.000000,5120.000000,5000.000000,5042.549805,4939.529297,10669
2014-01-10,4995.100098,5056.500000,4990.000000,5009.049805,4906.713867,14208
2014-01-13,4985.000000,5080.000000,4985.000000,5055.000000,4951.724609,65224
2014-01-14,5020.000000,5070.000000,5000.750000,5012.549805,4910.141602,29639
2014-01-15,5045.000000,5045.000000,4901.000000,4937.350098,4836.479004,10479
2014-01-16,5000.000000,5065.000000,4940.000000,4953.049805,4851.857422,4156
2014-01-17,5040.000000,5040.000000,4901.000000,4945.750000,4844.707031,3428
2014-01-20,4993.000000,5130.000000,4930.649902,5059.149902,4955.790039,8641
2014-01-21,5088.000000,5115.000000,5062.000000,5085.750000,4981.846680,6861
2014-01-22,5114.950195,5114.950195,5025.000000,5041.450195,4938.452148,2482
2014-01-23,5094.950195,5094.950195,5016.100098,5044.850098,4941.781738,4033
2014-01-24,5001.000000,5044.950195,4881.000000,4921.799805,4821.246094,8606
2014-01-27,4903.100098,4903.100098,4823.000000,4840.149902,4741.264160,3910
2014-01-28,4900.000000,4940.399902,4780.000000,4808.149902,4709.917969,6080
2014-01-29,4837.750000,4870.000000,4710.000000,4725.200195,4628.662598,4669
2014-01-30,4716.000000,4744.000000,4654.000000,4688.899902,4593.104492,8121
2014-01-31,4700.000000,4790.000000,4608.700195,4646.100098,4551.178711,7907
2014-02-03,4607.000000,4715.000000,4550.000000,4563.399902,4470.168457,20409
2014-02-04,4520.100098,4581.000000,4520.100098,4555.299805,4462.233887,9958
2014-02-05,4599.899902,4601.649902,4516.000000,4542.950195,4450.136230,4577
2014-02-06,4637.000000,4639.000000,4478.600098,4504.049805,4412.031250,12641
2014-02-07,4548.000000,4579.950195,4418.000000,4426.000000,4335.575195,10177
2014-02-10,4426.000000,4488.899902,4402.000000,4430.899902,4340.375488,15669
2014-02-11,4406.000000,4480.000000,4401.100098,4417.799805,4327.542480,10079
2014-02-12,4431.000000,4515.000000,4402.500000,4437.549805,4346.889160,40004
2014-02-13,4525.000000,4900.000000,4515.100098,4818.649902,4720.204102,190197
